user_id,gender,credit_score,total_debt,yearly_income,card_id,card_brand,card_type,card_on_dark_web,credit_limit,txn_date,amount,merchant_id,errors
462,Female,767,$32793,$50696,76,Mastercard,Debit,False,$26303,2010-03-16 14:17:00,$19.90,83480,
598,Male,628,$54157,$43144,2040,Visa,Debit,False,$19103,2010-03-16 14:17:00,$64.81,11468,
16,Male,681,$19101,$22158,4964,Mastercard,Debit,False,$7562,2010-03-16 14:19:00,$68.09,59350,
1138,Female,768,$107734,$41886,2122,Mastercard,Debit (Prepaid),False,$51,2010-03-16 14:19:00,$46.30,39021,
1514,Female,721,$89762,$36925,78,Mastercard,Debit,False,$1846,2010-03-16 14:19:00,$65.00,22204,
199,Female,720,$40161,$78329,1031,Mastercard,Debit,False,$17686,2010-03-16 14:20:00,$29.05,86794,
1195,Male,801,$15691,$40696,3309,Discover,Credit,False,$11300,2010-03-16 14:20:00,$93.28,27601,
1514,Female,721,$89762,$36925,78,Mastercard,Debit,False,$1846,2010-03-16 14:20:00,$-65.00,22204,
1604,Male,742,$59817,$31308,2950,Visa,Credit,False,$8800,2010-03-16 14:20:00,$255.45,81477,
120,Female,781,$0,$61008,3806,Mastercard,Debit,False,$13510,2010-03-16 14:21:00,$25.07,98648,
254,Male,734,$0,$67589,1247,Visa,Debit,False,$27623,2010-03-16 14:21:00,$46.97,59935,
1195,Male,801,$15691,$40696,3309,Discover,Credit,False,$11300,2010-03-16 14:21:00,$65.09,54850,
1250,Female,746,$1493,$38499,5419,Visa,Credit,False,$7500,2010-03-16 14:21:00,$25.05,83271,
1941,Male,740,$27463,$38609,2030,Mastercard,Debit,False,$22248,2010-03-16 14:21:00,$71.00,43293,
24,Female,708,$47186,$38554,2827,Mastercard,Debit,False,$8165,2010-03-16 14:22:00,$90.61,11468,Insufficient Balance
442,Male,791,$23992,$48600,1213,Mastercard,Debit,False,$25209,2010-03-16 14:22:00,$-100.00,60600,
912,Male,755,$41381,$47395,3845,Mastercard,Debit,False,$29391,2010-03-16 14:22:00,$63.84,48919,
1140,Male,703,$152645,$55351,2845,Mastercard,Debit,False,$27298,2010-03-16 14:22:00,$93.24,86410,
1224,Male,751,$20683,$53464,5971,Mastercard,Debit,False,$21908,2010-03-16 14:22:00,$85.00,59935,Bad PIN
1453,Female,641,$51593,$36122,1117,Mastercard,Debit,False,$14561,2010-03-16 14:22:00,$67.46,88459,
1669,Male,698,$151162,$51454,3303,Visa,Debit,False,$2572,2010-03-16 14:22:00,$31.98,34256,
1888,Female,748,$15899,$41513,1016,Mastercard,Debit,False,$30074,2010-03-16 14:22:00,$53.00,59935,
285,Male,731,$33122,$34496,4196,Discover,Credit,False,$12000,2010-03-16 14:23:00,$21.80,17707,
430,Female,685,$128676,$53350,150,Amex,Credit,False,$9200,2010-03-16 14:23:00,$81.04,61195,
511,Male,661,$55369,$35602,974,Mastercard,Debit (Prepaid),False,$73,2010-03-16 14:23:00,$60.00,27092,
1407,Male,689,$54899,$40473,5966,Mastercard,Debit,False,$14733,2010-03-16 14:23:00,$33.22,39021,
1712,Female,730,$3140,$66999,3711,Mastercard,Debit,False,$39431,2010-03-16 14:23:00,$1.24,14528,
734,Female,693,$36101,$24917,1252,Visa,Debit,False,$5507,2010-03-16 14:24:00,$24.18,46474,
986,Male,703,$87837,$48010,263,Visa,Debit,False,$27317,2010-03-16 14:24:00,$1.67,14528,
1791,Male,593,$46919,$32716,2215,Mastercard,Debit,False,$18021,2010-03-16 14:24:00,$1.37,14528,
1888,Female,748,$15899,$41513,1016,Mastercard,Debit,False,$30074,2010-03-16 14:24:00,$78.59,59935,
1941,Male,740,$27463,$38609,2030,Mastercard,Debit,False,$22248,2010-03-16 14:24:00,$-71.00,43293,
218,Female,810,$39242,$34190,240,Mastercard,Debit,False,$11694,2010-03-16 14:25:00,$13.10,24504,
254,Male,734,$0,$67589,1247,Visa,Debit,False,$27623,2010-03-16 14:25:00,$81.00,59935,
373,Male,812,$54771,$21397,4750,Visa,Debit,False,$3867,2010-03-16 14:25:00,$-50.00,22204,
828,Female,659,$69819,$35906,4235,Amex,Credit,False,$9500,2010-03-16 14:25:00,$53.66,64962,
918,Female,703,$10895,$29194,2175,Mastercard,Debit,False,$10843,2010-03-16 14:25:00,$39.97,81477,
1039,Male,536,$9102,$11566,5791,Mastercard,Debit,False,$4598,2010-03-16 14:25:00,$80.00,27092,
1514,Female,721,$89762,$36925,78,Mastercard,Debit,False,$1846,2010-03-16 14:25:00,$43.94,22204,
1797,Male,743,$15336,$30962,1127,Visa,Debit,False,$23237,2010-03-16 14:25:00,$48.18,15143,
1799,Male,646,$192458,$105515,5909,Visa,Debit,False,$47372,2010-03-16 14:25:00,$32.49,70755,
976,Female,760,$70317,$62669,4501,Visa,Debit,False,$11391,2010-03-16 14:26:00,$1.83,14528,
1619,Male,747,$53595,$32086,3015,Visa,Debit,False,$19054,2010-03-16 14:26:00,$7.14,45741,
502,Male,745,$30574,$36440,2018,Discover,Credit,False,$7900,2010-03-16 14:27:00,$53.73,24823,
659,Male,812,$12501,$32583,128,Mastercard,Debit (Prepaid),False,$74,2010-03-16 14:27:00,$14.97,75781,
1920,Male,713,$51924,$31244,3415,Amex,Credit,False,$8200,2010-03-16 14:27:00,$72.08,57125,
983,Male,827,$3080,$47993,1023,Mastercard,Debit,False,$23404,2010-03-16 14:28:00,$85.17,19964,
1444,Male,698,$144703,$66885,5965,Mastercard,Debit,False,$22886,2010-03-16 14:28:00,$221.77,73186,
1695,Female,709,$21798,$57027,114,Visa,Debit,False,$2851,2010-03-16 14:28:00,$-52.00,43293,
1797,Male,743,$15336,$30962,1127,Visa,Debit,False,$23237,2010-03-16 14:28:00,$40.15,16798,
470,Male,747,$94214,$28553,3733,Mastercard,Debit,False,$7581,2010-03-16 14:29:00,$48.48,64462,
1128,Male,680,$23909,$34606,4548,Mastercard,Debit,False,$15110,2010-03-16 14:29:00,$90.00,28395,
1181,Male,810,$35134,$51581,5842,Mastercard,Debit,False,$18991,2010-03-16 14:29:00,$74.36,32175,
1596,Male,734,$17286,$31772,995,Mastercard,Credit,False,$6600,2010-03-16 14:29:00,$82.35,81833,
1605,Male,690,$43747,$39336,3231,Visa,Credit,False,$8700,2010-03-16 14:29:00,$32.95,71063,
1909,Male,696,$53023,$26510,1136,Amex,Credit,False,$6100,2010-03-16 14:29:00,$21.42,15143,
114,Female,725,$907,$34441,3398,Mastercard,Debit,False,$27447,2010-03-16 14:30:00,$45.05,61195,
408,Female,741,$49537,$31343,4960,Visa,Credit,False,$6900,2010-03-16 14:30:00,$166.19,24891,
771,Male,765,$88636,$38661,4986,Mastercard,Debit,False,$17536,2010-03-16 14:30:00,$125.62,32480,
970,Male,770,$42011,$44681,1012,Mastercard,Credit,False,$10700,2010-03-16 14:30:00,$10.06,76342,
1645,Female,716,$160456,$60541,5878,Mastercard,Debit,False,$23402,2010-03-16 14:30:00,$55.63,13646,
1213,Male,795,$96994,$43579,3270,Discover,Credit,False,$12300,2010-03-16 14:31:00,$150.75,726,
1330,Female,575,$30887,$35404,4579,Mastercard,Debit,False,$14448,2010-03-16 14:31:00,$35.36,15143,
1942,Female,673,$0,$1,246,Visa,Debit (Prepaid),False,$11,2010-03-16 14:31:00,$4.70,86881,
714,Female,760,$155191,$73383,2958,Mastercard,Debit (Prepaid),False,$42,2010-03-16 14:32:00,$40.20,30286,
1470,Male,700,$994,$22371,256,Visa,Debit,False,$3365,2010-03-16 14:32:00,$11.11,40760,
1903,Female,709,$115702,$71427,2973,Mastercard,Credit,False,$14900,2010-03-16 14:32:00,$23.27,16798,
782,Female,722,$93844,$37169,2216,Mastercard,Debit (Prepaid),False,$85,2010-03-16 14:33:00,$-79.00,43293,
840,Female,694,$63075,$88432,2083,Mastercard,Debit,False,$43169,2010-03-16 14:33:00,$140.00,27092,
430,Female,685,$128676,$53350,5768,Visa,Credit,False,$17700,2010-03-16 14:34:00,$102.73,10875,
476,Male,724,$98151,$41473,1070,Visa,Debit,False,$31535,2010-03-16 14:34:00,$33.81,85268,
605,Male,725,$2667,$47542,212,Visa,Credit,False,$13500,2010-03-16 14:34:00,$46.87,39021,
665,Female,790,$427,$11613,5357,Mastercard,Debit,False,$11994,2010-03-16 14:34:00,$14.57,46878,
1453,Female,641,$51593,$36122,1117,Mastercard,Debit,False,$14561,2010-03-16 14:34:00,$84.06,45122,
1758,Male,645,$43260,$22556,2154,Visa,Debit,False,$13725,2010-03-16 14:34:00,$0.14,14528,
490,Male,699,$1852,$33426,5963,Mastercard,Debit,False,$22304,2010-03-16 14:35:00,$32.34,68177,
1488,Female,695,$86837,$41091,2995,Discover,Credit,False,$11900,2010-03-16 14:35:00,$208.25,4802,
1872,Male,804,$93795,$67470,4267,Mastercard,Credit,False,$8500,2010-03-16 14:35:00,$111.44,1739,
1919,Male,610,$2027,$80493,1215,Mastercard,Credit,False,$17400,2010-03-16 14:35:00,$196.48,80770,
3,Male,681,$18693,$27943,2157,Visa,Debit (Prepaid),False,$65,2010-03-16 14:36:00,$62.60,78680,
208,Female,804,$76650,$67747,2426,Visa,Debit,False,$23834,2010-03-16 14:36:00,$98.45,22204,
1549,Male,747,$140526,$63355,3780,Mastercard,Credit,False,$14200,2010-03-16 14:36:00,$169.43,73186,
1453,Female,641,$51593,$36122,1117,Mastercard,Debit,False,$14561,2010-03-16 14:37:00,$1.63,86438,
1810,Male,711,$5846,$31175,3339,Amex,Credit,False,$7900,2010-03-16 14:37:00,$-56.00,43293,
1981,Male,702,$23650,$39303,4,Mastercard,Debit,False,$19439,2010-03-16 14:37:00,$38.79,20561,
2,Male,673,$80850,$27447,2576,Mastercard,Debit,False,$9669,2010-03-16 14:38:00,$4.81,75781,
563,Male,737,$6707,$49531,1060,Visa,Credit,False,$11800,2010-03-16 14:38:00,$377.00,74934,
828,Female,659,$69819,$35906,4235,Amex,Credit,False,$9500,2010-03-16 14:38:00,$17.07,16798,
837,Male,679,$63276,$36092,160,Mastercard,Credit,False,$6700,2010-03-16 14:38:00,$4.00,41760,
1891,Female,725,$39842,$34112,1161,Visa,Debit,False,$15227,2010-03-16 14:38:00,$3.18,67265,
208,Female,804,$76650,$67747,2426,Visa,Debit,False,$23834,2010-03-16 14:39:00,$-82.00,22204,
782,Female,722,$93844,$37169,2216,Mastercard,Debit (Prepaid),False,$85,2010-03-16 14:39:00,$79.00,43293,
114,Female,725,$907,$34441,3398,Mastercard,Debit,False,$27447,2010-03-16 14:40:00,$89.00,61195,
1103,Female,746,$34007,$25723,4984,Mastercard,Credit,False,$5300,2010-03-16 14:40:00,$71.31,19408,
1393,Female,692,$43936,$34460,3018,Visa,Debit,False,$8845,2010-03-16 14:40:00,$26.30,78461,
1586,Male,672,$104134,$56640,1122,Visa,Credit,False,$20700,2010-03-16 14:40:00,$130.67,648,
200,Female,701,$109785,$36528,2875,Amex,Credit,False,$1400,2010-03-16 14:41:00,$39.24,26677,
580,Male,768,$3112,$36857,5109,Mastercard,Debit,False,$11399,2010-03-16 14:41:00,$12.96,75781,
1940,Female,826,$19529,$26865,3859,Mastercard,Credit,False,$9100,2010-03-16 14:41:00,$10.15,51952,
530,Male,682,$0,$18100,5110,Mastercard,Debit,False,$16652,2010-03-16 14:42:00,$16.84,32858,
1102,Female,707,$0,$94733,2822,Amex,Credit,False,$26900,2010-03-16 14:42:00,$89.74,60569,
1279,Male,509,$33545,$62103,4252,Mastercard,Debit,False,$22567,2010-03-16 14:42:00,$46.74,86959,
1591,Female,698,$58236,$33717,5919,Amex,Credit,False,$8100,2010-03-16 14:42:00,$53.53,50783,
1916,Male,767,$1809,$10142,3305,Visa,Debit (Prepaid),False,$64,2010-03-16 14:42:00,$-81.00,61195,
658,Female,725,$68559,$52630,1010,Amex,Credit,False,$19300,2010-03-16 14:43:00,$13.79,17467,
704,Female,840,$35135,$112695,2945,Visa,Debit,False,$65540,2010-03-16 14:43:00,$21.84,16798,
1433,Male,581,$17440,$48060,203,Mastercard,Debit,False,$4534,2010-03-16 14:43:00,$10.54,83480,
1475,Female,725,$472,$42306,4496,Visa,Debit,False,$15516,2010-03-16 14:43:00,$10.40,53544,
1528,Female,695,$1058,$27992,3752,Visa,Credit,False,$7700,2010-03-16 14:43:00,$100.00,27092,
1810,Male,711,$5846,$31175,3339,Amex,Credit,False,$7900,2010-03-16 14:43:00,$56.00,43293,
1916,Male,767,$1809,$10142,3305,Visa,Debit (Prepaid),False,$64,2010-03-16 14:44:00,$81.00,61195,
208,Female,804,$76650,$67747,2426,Visa,Debit,False,$23834,2010-03-16 14:45:00,$82.00,22204,
561,Male,834,$112139,$36853,4575,Mastercard,Credit,False,$9100,2010-03-16 14:45:00,$94.69,20218,
820,Female,633,$29713,$41902,3311,Mastercard,Debit (Prepaid),False,$66,2010-03-16 14:45:00,$61.27,11052,
1164,Male,675,$183855,$109687,5757,Mastercard,Debit,False,$34900,2010-03-16 14:45:00,$122.32,13956,
1485,Male,618,$89743,$49756,5029,Visa,Debit,False,$3715,2010-03-16 14:45:00,$188.25,65108,
1749,Female,614,$21899,$17657,229,Mastercard,Debit,False,$1213,2010-03-16 14:45:00,$21.99,32175,
1810,Male,711,$5846,$31175,3339,Amex,Credit,False,$7900,2010-03-16 14:45:00,$37.10,43293,
1916,Male,767,$1809,$10142,3305,Visa,Debit (Prepaid),False,$64,2010-03-16 14:45:00,$39.31,61195,
782,Female,722,$93844,$37169,2216,Mastercard,Debit (Prepaid),False,$85,2010-03-16 14:46:00,$49.16,43293,
1567,Female,747,$54011,$40576,2916,Visa,Debit,False,$17559,2010-03-16 14:46:00,$9.64,92838,
1966,Male,782,$45661,$31499,4087,Mastercard,Debit,False,$22679,2010-03-16 14:46:00,$40.56,12197,
137,Female,644,$64073,$41069,5442,Visa,Debit,False,$13352,2010-03-16 14:47:00,$18.21,86410,
362,Male,792,$59824,$48710,5474,Visa,Debit,False,$9708,2010-03-16 14:48:00,$83.24,51300,
1488,Female,695,$86837,$41091,2995,Discover,Credit,False,$11900,2010-03-16 14:48:00,$15.28,79927,
33,Female,596,$8902,$38692,5120,Mastercard,Credit,False,$7400,2010-03-16 14:49:00,$109.21,80665,
1393,Female,692,$43936,$34460,3018,Visa,Debit,False,$8845,2010-03-16 14:49:00,$19.85,86410,
1581,Female,684,$55173,$44334,5374,Discover,Credit,False,$9700,2010-03-16 14:49:00,$20.46,24504,
2,Male,673,$80850,$27447,2576,Mastercard,Debit,False,$9669,2010-03-16 14:50:00,$10.02,83480,
40,Male,726,$30686,$29243,3648,Amex,Credit,False,$8200,2010-03-16 14:50:00,$6.77,1642,
13,Female,588,$65919,$32378,2109,Mastercard,Credit,False,$10400,2010-03-16 14:51:00,$9.94,85384,
394,Male,684,$47193,$69604,4717,Mastercard,Debit,False,$23310,2010-03-16 14:51:00,$34.29,1967,
657,Female,705,$533,$33897,4662,Mastercard,Debit,False,$24186,2010-03-16 14:51:00,$7.02,43670,
845,Male,786,$116794,$36710,5943,Visa,Credit,False,$7900,2010-03-16 14:52:00,$93.52,41260,
1169,Female,726,$29627,$61901,5174,Visa,Debit,False,$20560,2010-03-16 14:52:00,$57.02,41122,
1540,Female,625,$63194,$44839,3763,Mastercard,Debit,False,$3836,2010-03-16 14:52:00,$47.81,39021,
1718,Female,698,$196,$33483,4706,Mastercard,Debit,False,$16055,2010-03-16 14:52:00,$64.86,15143,
456,Male,751,$49024,$34947,4576,Mastercard,Debit,False,$12594,2010-03-16 14:53:00,$50.93,10305,
1330,Female,575,$30887,$35404,4579,Mastercard,Debit,False,$14448,2010-03-16 14:53:00,$38.70,15143,Bad CVV
1523,Female,850,$74740,$39661,4521,Mastercard,Debit,False,$12348,2010-03-16 14:53:00,$57.61,47768,
585,Male,584,$64715,$41483,5881,Mastercard,Debit,False,$19913,2010-03-16 14:54:00,$14.59,50212,
1254,Female,747,$13326,$34619,1055,Mastercard,Debit (Prepaid),False,$114,2010-03-16 14:54:00,$4.47,86410,
1891,Female,725,$39842,$34112,5440,Visa,Debit,False,$19829,2010-03-16 14:54:00,$25.21,39021,
92,Female,689,$5132,$31145,5947,Visa,Debit,False,$8280,2010-03-16 14:55:00,$13.53,48618,
114,Female,725,$907,$34441,3398,Mastercard,Debit,False,$27447,2010-03-16 14:55:00,$-89.00,61195,
185,Female,779,$71066,$30942,5361,Amex,Credit,False,$6900,2010-03-16 14:55:00,$499.01,89995,
1083,Female,756,$66300,$38568,5527,Mastercard,Debit,False,$463,2010-03-16 14:55:00,$6.60,22662,
1291,Male,699,$53381,$34869,5139,Visa,Debit,False,$11885,2010-03-16 14:55:00,$41.36,79232,
1622,Female,759,$211919,$79271,2877,Mastercard,Debit,False,$40176,2010-03-16 14:55:00,$70.69,20519,
1662,Male,712,$58582,$49967,4541,Visa,Debit,False,$28021,2010-03-16 14:55:00,$215.49,11849,
1198,Male,820,$1820,$10869,2804,Visa,Debit,False,$12764,2010-03-16 14:56:00,$28.98,41122,
1569,Female,722,$16870,$39082,5098,Visa,Credit,False,$5100,2010-03-16 14:56:00,$124.42,93280,
229,Female,725,$173887,$59248,5942,Visa,Credit,False,$16700,2010-03-16 14:57:00,$8.30,85247,
456,Male,751,$49024,$34947,4576,Mastercard,Debit,False,$12594,2010-03-16 14:57:00,$14.49,83480,
668,Female,747,$1758,$16342,3758,Mastercard,Debit,False,$10538,2010-03-16 14:57:00,$1.73,86438,
1610,Female,690,$50159,$27967,5879,Mastercard,Credit,False,$6600,2010-03-16 14:57:00,$15.14,13523,
1633,Male,687,$132343,$42927,5012,Mastercard,Debit,False,$11495,2010-03-16 14:57:00,$54.13,36934,
1682,Male,716,$117616,$48750,3407,Visa,Debit,False,$23452,2010-03-16 14:57:00,$4.23,86410,
1723,Female,839,$80443,$36080,4099,Mastercard,Debit,False,$13168,2010-03-16 14:57:00,$92.81,50783,
490,Male,699,$1852,$33426,5963,Mastercard,Debit,False,$22304,2010-03-16 14:58:00,$71.85,34702,
1058,Male,684,$51751,$35196,1102,Amex,Credit,False,$7100,2010-03-16 14:58:00,$167.81,41184,
1222,Female,600,$48786,$28738,1076,Visa,Debit,False,$1436,2010-03-16 14:58:00,$50.49,96392,
1240,Female,693,$43140,$31814,3876,Visa,Debit,False,$23169,2010-03-16 14:58:00,$39.59,20519,
1997,Male,758,$25867,$38800,2481,Mastercard,Debit,False,$31829,2010-03-16 14:58:00,$10.00,24504,
1955,Female,674,$2081,$28134,4220,Mastercard,Debit (Prepaid),False,$92,2010-03-16 14:59:00,$10.90,83480,
803,Female,635,$57336,$46487,1172,Mastercard,Debit (Prepaid),False,$67,2010-03-16 15:00:00,$5.26,50867,
901,Male,850,$39882,$36671,4152,Mastercard,Debit,False,$4319,2010-03-16 15:00:00,$9.84,72,
1224,Male,751,$20683,$53464,3874,Visa,Credit,False,$15700,2010-03-16 15:00:00,$327.31,35891,
1736,Male,695,$94014,$45789,113,Visa,Debit,False,$23631,2010-03-16 15:00:00,$-72.00,61195,
1463,Female,732,$66,$9766,5499,Mastercard,Debit,False,$13930,2010-03-16 15:01:00,$37.74,68751,
103,Female,850,$78060,$34774,110,Visa,Debit,False,$20549,2010-03-16 15:02:00,$29.84,55702,
278,Male,686,$150896,$193768,3919,Visa,Credit,False,$49300,2010-03-16 15:02:00,$18.04,87625,
1022,Female,635,$50190,$35876,5148,Mastercard,Debit,False,$16274,2010-03-16 15:02:00,$8.03,34943,
1736,Male,695,$94014,$45789,113,Visa,Debit,False,$23631,2010-03-16 15:02:00,$72.00,61195,
1709,Female,744,$111115,$35519,3319,Mastercard,Debit,False,$13461,2010-03-16 15:03:00,$2.81,47278,
1957,Male,772,$222735,$95945,5483,Mastercard,Credit,False,$16300,2010-03-16 15:03:00,$260.00,27092,
476,Male,724,$98151,$41473,1070,Visa,Debit,False,$31535,2010-03-16 15:04:00,$-85.00,59935,
652,Female,784,$1692,$22726,4607,Mastercard,Debit (Prepaid),False,$52,2010-03-16 15:04:00,$11.16,69216,
1299,Female,723,$31923,$37299,3913,Visa,Debit,False,$3942,2010-03-16 15:04:00,$13.29,45961,
247,Female,761,$69070,$54587,4155,Mastercard,Debit,False,$16751,2010-03-16 15:05:00,$-59.00,22204,
476,Male,724,$98151,$41473,1070,Visa,Debit,False,$31535,2010-03-16 15:05:00,$83.55,59935,
665,Female,790,$427,$11613,5073,Discover,Credit,False,$9500,2010-03-16 15:05:00,$84.94,72351,
1076,Female,779,$48611,$37342,3858,Mastercard,Debit,False,$14514,2010-03-16 15:05:00,$26.45,34490,
1563,Female,683,$62461,$22583,5125,Mastercard,Debit,False,$1129,2010-03-16 15:05:00,$59.95,61195,
1736,Male,695,$94014,$45789,113,Visa,Debit,False,$23631,2010-03-16 15:05:00,$64.99,61195,
96,Female,685,$4344,$99825,3773,Mastercard,Credit,False,$18300,2010-03-16 15:06:00,$200.00,27092,
177,Female,728,$107130,$58248,3653,Mastercard,Debit,False,$25392,2010-03-16 15:06:00,$113.59,20561,
1281,Female,689,$2480,$26546,2902,Mastercard,Debit,False,$14720,2010-03-16 15:06:00,$160.11,44598,
476,Male,724,$98151,$41473,1070,Visa,Debit,False,$31535,2010-03-16 15:07:00,$85.00,59935,
759,Male,687,$37427,$74550,2230,Mastercard,Debit,False,$8747,2010-03-16 15:07:00,$26.43,86410,
828,Female,659,$69819,$35906,4235,Amex,Credit,False,$9500,2010-03-16 15:07:00,$47.47,43293,
1095,Male,750,$11371,$22918,4691,Visa,Debit,False,$16464,2010-03-16 15:07:00,$47.15,59935,
1817,Female,683,$166395,$73920,2530,Mastercard,Debit,False,$43033,2010-03-16 15:07:00,$14.47,19558,
939,Female,696,$2971,$34819,2028,Visa,Credit,False,$9000,2010-03-16 15:08:00,$6.89,31766,
1966,Male,782,$45661,$31499,4737,Visa,Credit,False,$10400,2010-03-16 15:08:00,$201.61,86286,
176,Female,667,$66085,$52172,2943,Visa,Debit,False,$7312,2010-03-16 15:09:00,$80.00,27092,
247,Female,761,$69070,$54587,4155,Mastercard,Debit,False,$16751,2010-03-16 15:09:00,$59.00,22204,
1243,Female,705,$26799,$34884,3884,Mastercard,Debit,False,$18540,2010-03-16 15:09:00,$77.80,82981,
1385,Female,789,$182301,$82298,3807,Mastercard,Debit,False,$39632,2010-03-16 15:09:00,$140.00,27092,
1859,Male,836,$8942,$38689,2419,Mastercard,Debit (Prepaid),False,$65,2010-03-16 15:10:00,$7.27,50867,
546,Male,681,$26617,$51196,4495,Mastercard,Debit,False,$9285,2010-03-16 15:11:00,$1.14,20561,
161,Male,731,$22976,$23469,5588,Visa,Debit,False,$11168,2010-03-16 15:12:00,$20.07,11468,
300,Male,750,$121251,$75711,3814,Mastercard,Debit,False,$32704,2010-03-16 15:12:00,$69.00,50867,
550,Male,763,$35766,$30248,1,Mastercard,Credit,False,$11600,2010-03-16 15:12:00,$56.72,69956,
1247,Female,700,$90526,$44152,3370,Visa,Debit,False,$16764,2010-03-16 15:12:00,$44.29,50783,
81,Female,723,$60397,$35560,2897,Mastercard,Debit (Prepaid),False,$48,2010-03-16 15:13:00,$23.78,20561,
1789,Female,684,$36933,$38527,5130,Visa,Debit,False,$15981,2010-03-16 15:13:00,$61.05,46213,
300,Male,750,$121251,$75711,3814,Mastercard,Debit,False,$32704,2010-03-16 15:14:00,$93.91,50867,
363,Female,701,$113137,$48686,5555,Visa,Debit,False,$8420,2010-03-16 15:14:00,$160.00,27092,
564,Male,765,$111077,$42411,5887,Mastercard,Credit,False,$9700,2010-03-16 15:14:00,$20.00,27092,
757,Female,691,$68957,$46232,5458,Mastercard,Debit,False,$22100,2010-03-16 15:14:00,$4.56,61195,
1018,Female,755,$614,$31805,5970,Mastercard,Debit,False,$17804,2010-03-16 15:14:00,$18.20,59056,
84,Male,738,$41455,$25748,3417,Mastercard,Debit,False,$3384,2010-03-16 15:15:00,$11.38,20519,
738,Female,707,$131731,$63974,2270,Visa,Credit,False,$19300,2010-03-16 15:15:00,$79.89,15327,
1222,Female,600,$48786,$28738,1076,Visa,Debit,False,$1436,2010-03-16 15:15:00,$34.09,20519,
152,Female,773,$51520,$49335,2848,Visa,Credit,False,$10300,2010-03-16 15:16:00,$80.00,27092,
642,Female,648,$49839,$34143,162,Mastercard,Debit,False,$3966,2010-03-16 15:17:00,$12.42,75781,
852,Female,738,$70128,$40156,4187,Visa,Debit,False,$15878,2010-03-16 15:17:00,$16.92,86410,
924,Female,645,$52417,$40392,2210,Visa,Credit,False,$5800,2010-03-16 15:17:00,$12.64,81833,
1095,Male,750,$11371,$22918,4691,Visa,Debit,False,$16464,2010-03-16 15:17:00,$-81.00,59935,
1237,Female,717,$47179,$32150,5163,Mastercard,Debit,False,$1607,2010-03-16 15:17:00,$38.82,1631,
1251,Female,750,$39663,$42150,5156,Mastercard,Debit (Prepaid),False,$74,2010-03-16 15:17:00,$13.93,58583,
90,Male,644,$22192,$12796,1100,Visa,Debit,False,$26872,2010-03-16 15:18:00,$93.95,37297,
828,Female,659,$69819,$35906,4235,Amex,Credit,False,$9500,2010-03-16 15:18:00,$54.00,43293,
1028,Male,682,$112394,$81122,2878,Mastercard,Debit,False,$43289,2010-03-16 15:18:00,$45.32,25206,
1659,Female,782,$1574,$40787,185,Visa,Credit,False,$19100,2010-03-16 15:18:00,$33.21,63683,
1881,Male,733,$9097,$56542,2554,Visa,Debit,False,$20943,2010-03-16 15:18:00,$4.33,50301,
1896,Female,641,$74352,$40246,1124,Visa,Debit,False,$21207,2010-03-16 15:18:00,$11.14,2177,
115,Male,748,$78115,$101018,19,Mastercard,Debit,False,$46184,2010-03-16 15:19:00,$97.82,94123,
300,Male,750,$121251,$75711,3814,Mastercard,Debit,False,$32704,2010-03-16 15:19:00,$-69.00,50867,
543,Female,749,$49961,$30721,4708,Mastercard,Debit,False,$6222,2010-03-16 15:19:00,$11.73,29336,
655,Female,552,$64661,$30340,4134,Mastercard,Debit,False,$11638,2010-03-16 15:19:00,$6.37,39261,
734,Female,693,$36101,$24917,1252,Visa,Debit,False,$5507,2010-03-16 15:19:00,$34.20,64436,
456,Male,751,$49024,$34947,2800,Visa,Credit,False,$5800,2010-03-16 15:20:00,$55.94,32858,
976,Female,760,$70317,$62669,4501,Visa,Debit,False,$11391,2010-03-16 15:20:00,$80.50,32175,
1194,Male,782,$27813,$38041,4614,Visa,Credit,False,$14100,2010-03-16 15:20:00,$31.74,39021,
1809,Female,664,$115827,$73208,2114,Mastercard,Debit,False,$10683,2010-03-16 15:20:00,$254.51,4027,
32,Female,695,$3174,$52315,1087,Mastercard,Debit,False,$2352,2010-03-16 15:21:00,$5.31,34931,
875,Male,728,$87163,$41907,193,Discover,Credit,False,$14300,2010-03-16 15:21:00,$32.74,34490,
1298,Female,729,$26348,$25603,1226,Mastercard,Debit,False,$10040,2010-03-16 15:21:00,$11.18,81833,
1662,Male,712,$58582,$49967,4541,Visa,Debit,False,$28021,2010-03-16 15:21:00,$153.76,48919,
1095,Male,750,$11371,$22918,4691,Visa,Debit,False,$16464,2010-03-16 15:22:00,$81.00,59935,
1498,Female,726,$3547,$50790,999,Mastercard,Debit (Prepaid),False,$65,2010-03-16 15:22:00,$44.22,60569,
1696,Female,606,$85160,$53702,2408,Mastercard,Debit,False,$12047,2010-03-16 15:22:00,$4.41,50404,
275,Female,710,$120771,$76288,63,Visa,Debit,False,$30891,2010-03-16 15:23:00,$113.77,29839,
371,Male,719,$2689,$92368,5495,Mastercard,Debit,False,$11861,2010-03-16 15:23:00,$26.24,83480,
1591,Female,698,$58236,$33717,5919,Amex,Credit,False,$8100,2010-03-16 15:23:00,$47.69,48919,
1963,Male,821,$370,$33869,4565,Visa,Credit,False,$20700,2010-03-16 15:23:00,$21.03,88852,
1981,Male,702,$23650,$39303,4151,Mastercard,Credit,False,$12300,2010-03-16 15:23:00,$4.30,82148,
